"formula","C","H","O","N","S","P","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C24H13O16N1",24,13,16,1,0,0,"condensed aromatic","condensed aromatic",0.6667,0.9167,0.54,0.67,2,19,0.0833
"C25H17O15N1",25,17,15,1,0,0,"aromatic","aromatic",0.5758,0.64,0.68,0.6,2,18,0.08
"C22H21O17N1",22,21,17,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.28,0.7273,0.95,0.77,-5,13,-0.2273
"C26H21O14N1",26,21,14,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.5,0.3846,0.81,0.54,2,17,0.0769
"C23H25O16N1",23,25,16,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.2143,0.4348,1.09,0.7,-5,12,-0.2174
"C24H29O15N1",24,29,15,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.1613,0.1667,1.21,0.62,-5,11,-0.2083
"C21H34O15N1P1",21,34,15,1,0,1,"aliphatic","aliphatic+N",-0.3043,-0.0476,1.62,0.71,-11,6,-0.5238
"C28H29O12N1",28,29,12,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.381,-0.0714,1.04,0.43,2,15,0.0714
"C25H34O12N1P1",25,34,12,1,0,1,"unsaturated/lignin","unsaturated/lignin",0.1176,-0.28,1.36,0.48,-4,10,-0.16
"C24H46O12N1P1",24,46,12,1,0,1,"aliphatic","aliphatic+N",-0.3125,-0.7917,1.92,0.5,-11,3,-0.4583
"C25H50O11N1P1",25,50,11,1,0,1,"aliphatic","lipid",-0.3143,-1,2,0.44,-11,2,-0.44
"C24H12O17",24,12,17,0,0,0,"condensed aromatic","condensed aromatic",0.6774,0.9167,0.5,0.71,2,19,0.0833
"C21H16O19",21,16,19,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3913,1.0476,0.76,0.9,-5,14,-0.2381
"C18H21O19P1",18,21,19,0,0,1,"unsaturated/lignin","unsaturated/lignin",-0.2,0.9444,1.17,1.06,-11,9,-0.6111
"C25H16O16",25,16,16,0,0,0,"aromatic","aromatic",0.5882,0.64,0.64,0.64,2,18,0.08
"C24H16O15N2",24,16,15,2,0,0,"aromatic","aromatic",0.5862,0.8333,0.67,0.62,1,18,0.0417
"C22H20O18",22,20,18,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3077,0.7273,0.91,0.82,-5,13,-0.2273
"C26H20O15",26,20,15,0,0,0,"aromatic","aromatic",0.5135,0.3846,0.77,0.58,2,17,0.0769
"C25H20O14N2",25,20,14,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.5,0.56,0.8,0.56,1,17,0.04
"C23H25O15P1",23,25,15,0,0,1,"unsaturated/lignin","unsaturated/lignin",0.2414,0.2174,1.09,0.65,-4,12,-0.1739
"C26H26O7N2S1P2",26,26,7,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.4286,-0.1538,1,0.27,4,16,0.1538
"C23H24O17",23,24,17,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2414,0.4348,1.04,0.74,-5,12,-0.2174
"C19H28O16N2S1",19,28,16,2,1,0,"unsaturated/lignin","unsaturated/lignin",-0.5,0.6316,1.47,0.84,-12,7,-0.6316
"C27H24O14",27,24,14,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.45,0.1481,0.89,0.52,2,16,0.0741
"C26H24O13N2",26,24,13,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.4286,0.3077,0.92,0.5,1,16,0.0385
"C27H30O6N2S1P2",27,30,6,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.3684,-0.3704,1.11,0.22,4,15,0.1481
"C39H25O1S1P1",39,25,1,0,1,1,"condensed aromatic","condensed aromatic",0.6986,-0.5385,0.64,0.03,25,28,0.641
"C21H32O16S1",21,32,16,0,1,0,"aliphatic","aliphatic",-0.25,0.0952,1.52,0.76,-11,6,-0.5238
"C16H33O18N2P1",16,33,18,2,0,1,"aliphatic","carbohydrate",-2.5,0.5625,2.06,1.12,-19,2,-1.1875
"C35H24O8",35,24,8,0,0,0,"aromatic","aromatic",0.6452,-0.2286,0.69,0.23,16,24,0.4571
"C28H28O13",28,28,13,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3953,-0.0714,1,0.46,2,15,0.0714
"C31H29O5N2S1P1",31,29,5,2,1,1,"aromatic","aromatic",0.5102,-0.3548,0.94,0.16,10,19,0.3226
"C20H33O15N2P1",20,33,15,2,0,1,"aliphatic","aliphatic+N",-0.4737,0.15,1.65,0.75,-12,6,-0.6
"C18H36O18S1",18,36,18,0,1,0,"aliphatic","carbohydrate",-1.125,0.1111,2,1,-18,1,-1
"C25H33O13P1",25,33,13,0,0,1,"unsaturated/lignin","unsaturated/lignin",0.1429,-0.28,1.32,0.52,-4,10,-0.16
"C28H34O5N2S1P2",28,34,5,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.3171,-0.5714,1.21,0.18,4,14,0.1429
"C25H32O15",25,32,15,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.1429,-0.08,1.28,0.6,-5,10,-0.2
"C36H28O7",36,28,7,0,0,0,"aromatic","aromatic",0.6,-0.3889,0.78,0.19,16,23,0.4444
"C29H32O12",29,32,12,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3478,-0.2759,1.1,0.41,2,14,0.069
"C32H33O4N2S1P1",32,33,4,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.4615,-0.5312,1.03,0.12,10,18,0.3125
"C26H36O12S1",26,36,12,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.1053,-0.3846,1.38,0.46,-4,9,-0.1538
"C21H37O14N2P1",21,37,14,2,0,1,"aliphatic","aliphatic+N",-0.4545,-0.1429,1.76,0.67,-12,5,-0.5714
"C28H32O11N2",28,32,11,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.3171,-0.1429,1.14,0.39,1,14,0.0357
"C26H37O12P1",26,37,12,0,0,1,"unsaturated/lignin","unsaturated/lignin",0.1053,-0.5,1.42,0.46,-4,9,-0.1538
"C29H38O4N2S1P2",29,38,4,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.2727,-0.7586,1.31,0.14,4,13,0.1379
"C21H36O16N2",21,36,16,2,0,0,"aliphatic","aliphatic+N",-0.4545,0.0952,1.71,0.76,-13,5,-0.619
"C26H36O14",26,36,14,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.1053,-0.3077,1.38,0.54,-5,9,-0.1923
"C19H40O19",19,40,19,0,0,0,"aliphatic","carbohydrate",-1,-0.1053,2.11,1,-19,0,-1
"C37H32O6",37,32,6,0,0,0,"aromatic","aromatic",0.5588,-0.5405,0.86,0.16,16,22,0.4324
"C29H38O6N2P2",29,38,6,2,0,2,"unsaturated/lignin","unsaturated/lignin",0.2727,-0.6897,1.31,0.21,3,13,0.1034
"C34H36O6S1",34,36,6,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.4333,-0.6471,1.06,0.18,10,17,0.2941
"C30H36O11",30,36,11,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3061,-0.4667,1.2,0.37,2,13,0.0667
"C33H37O3N2S1P1",33,37,3,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.4182,-0.697,1.12,0.09,10,17,0.303
"C27H40O11S1",27,40,11,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.0732,-0.5926,1.48,0.41,-4,8,-0.1481
"C22H41O13N2P1",22,41,13,2,0,1,"aliphatic","aliphatic+N",-0.44,-0.4091,1.86,0.59,-12,4,-0.5455
"C29H36O10N2",29,36,10,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.2727,-0.3448,1.24,0.34,1,13,0.0345
"C27H41O11P1",27,41,11,0,0,1,"aliphatic","aliphatic",0.0732,-0.7037,1.52,0.41,-4,8,-0.1481
"C30H42O3N2S1P2",30,42,3,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.234,-0.9333,1.4,0.1,4,12,0.1333
"C22H40O15N2",22,40,15,2,0,0,"aliphatic","aliphatic+N",-0.44,-0.1818,1.82,0.68,-13,4,-0.5909
"C27H40O13",27,40,13,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.0732,-0.5185,1.48,0.48,-5,8,-0.1852
"C30H42O5N2P2",30,42,5,2,0,2,"unsaturated/lignin","unsaturated/lignin",0.234,-0.8667,1.4,0.17,3,12,0.1
"C24H45O13P1",24,45,13,0,0,1,"aliphatic","aliphatic",-0.2727,-0.7917,1.88,0.54,-11,3,-0.4583
"C27H46O5N2S1P2",27,46,5,2,1,2,"aliphatic","aliphatic+N",-0.0256,-1.037,1.7,0.19,-3,7,-0.1111
"C31H40O10",31,40,10,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2692,-0.6452,1.29,0.32,2,12,0.0645
"C28H44O10S1",28,44,10,0,1,0,"aliphatic","aliphatic",0.0455,-0.7857,1.57,0.36,-4,7,-0.1429
"C28H45O10P1",28,45,10,0,0,1,"aliphatic","aliphatic",0.0455,-0.8929,1.61,0.36,-4,7,-0.1429
"C31H46O2N2S1P2",31,46,2,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.2,-1.0968,1.48,0.06,4,11,0.129
"C28H44O12",28,44,12,0,0,0,"aliphatic","aliphatic",0.0455,-0.7143,1.57,0.43,-5,7,-0.1786
"C25H49O12P1",25,49,12,0,0,1,"aliphatic","aliphatic",-0.2778,-1,1.96,0.48,-11,2,-0.44
"C28H50O4N2S1P2",28,50,4,2,1,2,"aliphatic","aliphatic+N",-0.0476,-1.2143,1.79,0.14,-3,6,-0.1071
"C29H48O9S1",29,48,9,0,1,0,"aliphatic","aliphatic",0.0213,-0.9655,1.66,0.31,-4,6,-0.1379
"C29H48O11",29,48,11,0,0,0,"aliphatic","aliphatic",0.0213,-0.8966,1.66,0.38,-5,6,-0.1724
"C30H52O8S1",30,52,8,0,1,0,"aliphatic","aliphatic",0,-1.1333,1.73,0.27,-4,5,-0.1333
"C30H52O10",30,52,10,0,0,0,"aliphatic","aliphatic",0,-1.0667,1.73,0.33,-5,5,-0.1667
"C31H56O9",31,56,9,0,0,0,"aliphatic","aliphatic",-0.0189,-1.2258,1.81,0.29,-5,4,-0.1613
"C34H57O1N2S1P1",34,57,1,2,1,1,"aliphatic","aliphatic+N",0.1186,-1.3824,1.68,0.03,3,8,0.0882
"C24H15O16N1",24,15,16,1,0,0,"aromatic","aromatic",0.6,0.8333,0.62,0.67,1,18,0.0417
"C36H17O3N1P2",36,17,3,1,0,2,"condensed aromatic","condensed aromatic",0.8095,-0.2222,0.47,0.08,24,30,0.6667
"C25H19O15N1",25,19,15,1,0,0,"aromatic","aromatic",0.5152,0.56,0.76,0.6,1,17,0.04
"C37H21O2N1P2",37,21,2,1,0,2,"condensed aromatic","condensed aromatic",0.7576,-0.3784,0.57,0.05,24,29,0.6486
"C26H23O14N1",26,23,14,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.4444,0.3077,0.88,0.54,1,16,0.0385
"C23H28O14N1P1",23,28,14,1,0,1,"unsaturated/lignin","unsaturated/lignin",0.1429,0.1304,1.22,0.61,-5,11,-0.2174
"C23H27O16N1",23,27,16,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.1429,0.3478,1.17,0.7,-6,11,-0.2609
"C38H25O1N1P2",38,25,1,1,0,2,"condensed aromatic","condensed aromatic",0.7101,-0.5263,0.66,0.03,24,28,0.6316
"C27H27O13N1",27,27,13,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.3846,0.0741,1,0.48,1,15,0.037
"C18H41O13N1S1P2",18,41,13,1,1,2,"aliphatic","lipid",-1.4,-0.5556,2.28,0.72,-17,0,-0.9444
"C21H36O15N1P1",21,36,15,1,0,1,"aliphatic","aliphatic+N",-0.3913,-0.1429,1.71,0.71,-12,5,-0.5714
"C28H31O12N1",28,31,12,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.3333,-0.1429,1.11,0.43,1,14,0.0357
"C32H31O9N1",32,31,9,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.4717,-0.3125,0.97,0.28,8,18,0.25
"C22H40O14N1P1",22,40,14,1,0,1,"aliphatic","aliphatic+N",-0.3846,-0.4091,1.82,0.64,-12,4,-0.5455
"C33H35O8N1",33,35,8,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.4286,-0.4848,1.06,0.24,8,17,0.2424
"C30H40O8N1P1",30,40,8,1,0,1,"unsaturated/lignin","unsaturated/lignin",0.25,-0.7,1.33,0.27,2,12,0.0667
"C23H44O13N1P1",23,44,13,1,0,1,"aliphatic","aliphatic+N",-0.3793,-0.6522,1.91,0.57,-12,3,-0.5217
"C38H39O2N1S1",38,39,2,1,1,0,"unsaturated/lignin","unsaturated/lignin",0.4857,-0.7895,1.03,0.05,16,20,0.4211
"C24H48O12N1P1",24,48,12,1,0,1,"aliphatic","lipid",-0.375,-0.875,2,0.5,-12,2,-0.5
"C28H48O9N1P1",28,48,9,1,0,1,"aliphatic","aliphatic+N",-0.0233,-0.9643,1.71,0.32,-5,6,-0.1786
"C32H48O6N1P1",32,48,6,1,0,1,"aliphatic","aliphatic+N",0.1852,-1.0312,1.5,0.19,2,10,0.0625
"C32H63O5N1S1",32,63,5,1,1,0,"aliphatic","aliphatic+N",-0.0909,-1.5,1.97,0.16,-5,2,-0.1562
"C33H68O4N1P1",33,68,4,1,0,1,"aliphatic","lipid",-0.1034,-1.7273,2.06,0.12,-5,1,-0.1515
"C24H14O17",24,14,17,0,0,0,"aromatic","aromatic",0.6129,0.8333,0.58,0.71,1,18,0.0417
"C21H18O19",21,18,19,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3043,0.9524,0.86,0.9,-6,13,-0.2857
"C25H18O16",25,18,16,0,0,0,"aromatic","aromatic",0.5294,0.56,0.72,0.64,1,17,0.04
"C26H23O11S1P1",26,23,11,0,1,1,"unsaturated/lignin","unsaturated/lignin",0.4595,0.0385,0.88,0.42,3,16,0.1154
"C26H24O11P2",26,24,11,0,0,2,"unsaturated/lignin","unsaturated/lignin",0.4595,-0.0769,0.92,0.42,3,16,0.1154
"C22H22O18",22,22,18,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2308,0.6364,1,0.82,-6,12,-0.2727
"C19H28O16P2",19,28,16,0,0,2,"unsaturated/lignin","unsaturated/lignin",-0.3333,0.2105,1.47,0.84,-11,7,-0.5789
"C26H22O15",26,22,15,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.4595,0.3077,0.85,0.58,1,16,0.0385
"C26H28O7N2S1P2",26,28,7,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.3714,-0.2308,1.08,0.27,3,15,0.1154
"C26H27O9N2S1P1",26,27,9,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3714,-0.0385,1.04,0.35,2,15,0.0769
"C24H32O10S1P2",24,32,10,0,1,2,"unsaturated/lignin","unsaturated/lignin",0.125,-0.4167,1.33,0.42,-3,10,-0.125
"C31H27O7S1P1",31,27,7,0,1,1,"aromatic","aromatic",0.5294,-0.3548,0.87,0.23,10,19,0.3226
"C27H26O14",27,26,14,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.4,0.0741,0.96,0.52,1,15,0.037
"C17H35O17S1P1",17,35,17,0,1,1,"aliphatic","carbohydrate",-1.4615,0.0588,2.06,1,-18,1,-1.0588
"C31H27O9P1",31,27,9,0,0,1,"aromatic","aromatic",0.5294,-0.2903,0.87,0.29,9,19,0.2903
"C26H26O13N2",26,26,13,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.3714,0.2308,1,0.5,0,15,0
"C37H22O5N2",37,22,5,2,0,0,"condensed aromatic","condensed aromatic",0.7231,-0.1622,0.59,0.14,21,28,0.5676
"C24H30O16",24,30,16,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.125,0.0833,1.25,0.67,-6,10,-0.25
"C27H31O8N2S1P1",27,31,8,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3158,-0.2593,1.15,0.3,2,14,0.0741
"C35H26O8",35,26,8,0,0,0,"aromatic","aromatic",0.6129,-0.2857,0.74,0.23,15,23,0.4286
"C28H30O13",28,30,13,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3488,-0.1429,1.07,0.46,1,14,0.0357
"C31H31O5N2S1P1",31,31,5,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.4694,-0.4194,1,0.16,9,18,0.2903
"C20H35O15N2P1",20,35,15,2,0,1,"aliphatic","aliphatic+N",-0.5789,0.05,1.75,0.75,-13,5,-0.65
"C27H30O12N2",27,30,12,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.3158,0,1.11,0.44,0,14,0
"C38H26O4N2",38,26,4,2,0,0,"condensed aromatic","condensed aromatic",0.6765,-0.3158,0.68,0.11,21,27,0.5526
"C25H34O15",25,34,15,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.0857,-0.16,1.36,0.6,-6,9,-0.24
"C28H36O7N2P2",28,36,7,2,0,2,"unsaturated/lignin","unsaturated/lignin",0.2683,-0.5714,1.29,0.25,2,13,0.0714
"C22H39O15P1",22,39,15,0,0,1,"aliphatic","aliphatic",-0.3333,-0.4091,1.77,0.68,-12,4,-0.5455
"C29H34O12",29,34,12,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.3043,-0.3448,1.17,0.41,1,13,0.0345
"C32H35O4N2S1P1",32,35,4,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.4231,-0.5938,1.09,0.12,9,17,0.2812
"C26H38O12S1",26,38,12,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.0526,-0.4615,1.46,0.46,-5,8,-0.1923
"C21H39O14N2P1",21,39,14,2,0,1,"aliphatic","aliphatic+N",-0.5455,-0.2381,1.86,0.67,-13,4,-0.619
"C28H34O11N2",28,34,11,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.2683,-0.2143,1.21,0.39,0,13,0
"C29H40O4N2S1P2",29,40,4,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.2273,-0.8276,1.38,0.14,3,12,0.1034
"C26H38O14",26,38,14,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.0526,-0.3846,1.46,0.54,-6,8,-0.2308
"C29H39O6N2S1P1",29,39,6,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.2273,-0.6552,1.34,0.21,2,12,0.069
"C29H38O8N2S1",29,38,8,2,1,0,"unsaturated/lignin","unsaturated/lignin",0.2273,-0.4828,1.31,0.28,1,12,0.0345
"C29H40O6N2P2",29,40,6,2,0,2,"unsaturated/lignin","unsaturated/lignin",0.2273,-0.7586,1.38,0.21,2,12,0.069
"C23H43O14P1",23,43,14,0,0,1,"aliphatic","aliphatic",-0.3333,-0.6522,1.87,0.61,-12,3,-0.5217
"C30H38O11",30,38,11,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2653,-0.5333,1.27,0.37,1,12,0.0333
"C33H39O3N2S1P1",33,39,3,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3818,-0.7576,1.18,0.09,9,16,0.2727
"C27H42O11S1",27,42,11,0,1,0,"aliphatic","aliphatic",0.0244,-0.6667,1.56,0.41,-5,7,-0.1852
"C33H38O5N2S1",33,38,5,2,1,0,"unsaturated/lignin","unsaturated/lignin",0.3818,-0.6061,1.15,0.15,8,16,0.2424
"C30H44O3N2S1P2",30,44,3,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.1915,-1,1.47,0.1,3,11,0.1
"C27H42O13",27,42,13,0,0,0,"aliphatic","aliphatic",0.0244,-0.5926,1.56,0.48,-6,7,-0.2222
"C30H44O5N2P2",30,44,5,2,0,2,"unsaturated/lignin","unsaturated/lignin",0.1915,-0.9333,1.47,0.17,2,11,0.0667
"C24H47O13P1",24,47,13,0,0,1,"aliphatic","aliphatic",-0.3333,-0.875,1.96,0.54,-12,2,-0.5
"C31H42O10",31,42,10,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2308,-0.7097,1.35,0.32,1,11,0.0323
"C34H43O2N2S1P1",34,43,2,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3448,-0.9118,1.26,0.06,9,15,0.2647
"C28H46O12",28,46,12,0,0,0,"aliphatic","aliphatic",0,-0.7857,1.64,0.43,-6,6,-0.2143
"C32H46O9",32,46,9,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.2,-0.875,1.44,0.28,1,10,0.0312
"C32H52O1N2S1P2",32,52,1,2,1,2,"aliphatic","aliphatic+N",0.1321,-1.3125,1.62,0.03,3,9,0.0938
"C29H50O11",29,50,11,0,0,0,"aliphatic","aliphatic",-0.0213,-0.9655,1.72,0.38,-6,5,-0.2069
"C26H54O11S1",26,54,11,0,1,0,"aliphatic","lipid",-0.3333,-1.1538,2.08,0.42,-12,0,-0.4615
"C30H54O10",30,54,10,0,0,0,"aliphatic","aliphatic",-0.04,-1.1333,1.8,0.33,-6,4,-0.2
"C33H55O2N2S1P1",33,55,2,2,1,1,"aliphatic","aliphatic+N",0.1071,-1.303,1.67,0.06,2,8,0.0606
"C38H54O2S1",38,54,2,0,1,0,"unsaturated/lignin","unsaturated/lignin",0.2778,-1.2632,1.42,0.05,9,12,0.2368
"C30H60O2N2S1P2",30,60,2,2,1,2,"aliphatic","lipid",-0.125,-1.6,2,0.07,-4,3,-0.1333
"C32H62O6S1",32,62,6,0,1,0,"aliphatic","aliphatic",-0.0714,-1.5,1.94,0.19,-5,2,-0.1562
"C32H63O6P1",32,63,6,0,0,1,"aliphatic","aliphatic",-0.0714,-1.5938,1.97,0.19,-5,2,-0.1562
"C33H66O5S1",33,66,5,0,1,0,"aliphatic","lipid",-0.0847,-1.6364,2,0.15,-5,1,-0.1515
"C34H71O4P1",34,71,4,0,0,1,"aliphatic","lipid",-0.0968,-1.8529,2.09,0.12,-5,0,-0.1471
"C23H13O17N1",23,13,17,1,0,0,"aromatic","aromatic",0.6296,1.0435,0.57,0.74,0,18,0
"C24H17O16N1",24,17,16,1,0,0,"aromatic","aromatic",0.5333,0.75,0.71,0.67,0,17,0
"C25H21O15N1",25,21,15,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.4545,0.48,0.84,0.6,0,16,0
"C19H29O17N1S1",19,29,17,1,1,0,"aliphatic","aliphatic+N",-0.5294,0.5263,1.53,0.89,-13,6,-0.6842
"C37H23O2N1P2",37,23,2,1,0,2,"condensed aromatic","condensed aromatic",0.7273,-0.4324,0.62,0.05,23,28,0.6216
"C26H25O14N1",26,25,14,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.3889,0.2308,0.96,0.54,0,15,0
"C20H35O12N1S1P2",20,35,12,1,1,2,"aliphatic","aliphatic+N",-0.5,-0.3,1.75,0.6,-11,5,-0.55
"C23H29O16N1",23,29,16,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.0714,0.2609,1.26,0.7,-7,10,-0.3043
"C27H29O13N1",27,29,13,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.3333,0,1.07,0.48,0,14,0
"C21H39O11N1S1P2",21,39,11,1,1,2,"aliphatic","aliphatic+N",-0.4783,-0.5714,1.86,0.52,-11,4,-0.5238
"C24H33O15N1",24,33,15,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.0323,0,1.38,0.62,-7,9,-0.2917
"C21H38O15N1P1",21,38,15,1,0,1,"aliphatic","aliphatic+N",-0.4783,-0.2381,1.81,0.71,-13,4,-0.619
"C28H33O12N1",28,33,12,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.2857,-0.2143,1.18,0.43,0,13,0
"C22H43O10N1S1P2",22,43,10,1,1,2,"aliphatic","aliphatic+N",-0.4615,-0.8182,1.95,0.45,-11,3,-0.5
"C25H37O14N1",25,37,14,1,0,0,"unsaturated/lignin","unsaturated/lignin",0,-0.24,1.48,0.56,-7,8,-0.28
"C29H38O9N1P1",29,38,9,1,0,1,"unsaturated/lignin","unsaturated/lignin",0.2444,-0.5862,1.31,0.31,1,12,0.0345
"C22H42O14N1P1",22,42,14,1,0,1,"aliphatic","aliphatic+N",-0.4615,-0.5,1.91,0.64,-13,3,-0.5909
"C29H37O11N1",29,37,11,1,0,0,"unsaturated/lignin","unsaturated/lignin",0.2444,-0.4138,1.28,0.38,0,12,0
"C26H42O11N1P1",26,42,11,1,0,1,"aliphatic","aliphatic+N",-0.027,-0.6538,1.62,0.42,-6,7,-0.2308
"C26H41O13N1",26,41,13,1,0,0,"aliphatic","aliphatic+N",-0.027,-0.4615,1.58,0.5,-7,7,-0.2692
"C27H45O12N1",27,45,12,1,0,0,"aliphatic","aliphatic+N",-0.05,-0.6667,1.67,0.44,-7,6,-0.2593
"C28H49O11N1",28,49,11,1,0,0,"aliphatic","aliphatic+N",-0.0698,-0.8571,1.75,0.39,-7,5,-0.25
"C29H53O10N1",29,53,10,1,0,0,"aliphatic","aliphatic+N",-0.087,-1.0345,1.83,0.34,-7,4,-0.2414
"C32H65O5N1S1",32,65,5,1,1,0,"aliphatic","lipid",-0.1273,-1.5625,2.03,0.16,-6,1,-0.1875
"C33H70O4N1P1",33,70,4,1,0,1,"aliphatic","lipid",-0.1379,-1.7879,2.12,0.12,-6,0,-0.1818
"C23H13O16P1",23,13,16,0,0,1,"aromatic","aromatic",0.6429,0.8261,0.57,0.7,1,18,0.0435
"C23H12O18",23,12,18,0,0,0,"aromatic","aromatic",0.6429,1.0435,0.52,0.78,0,18,0
"C24H16O17",24,16,17,0,0,0,"aromatic","aromatic",0.5484,0.75,0.67,0.71,0,17,0
"C23H16O16N2",23,16,16,2,0,0,"aromatic","aromatic",0.5385,0.9565,0.7,0.7,-1,17,-0.0435
"C32H16O9S1",32,16,9,0,1,0,"condensed aromatic","condensed aromatic",0.7358,0.125,0.5,0.28,15,25,0.4688
"C28H16O14",28,16,14,0,0,0,"condensed aromatic","condensed aromatic",0.6667,0.4286,0.57,0.5,7,21,0.25
"C31H17O6N2S1P1",31,17,6,2,1,1,"condensed aromatic","condensed aromatic",0.75,0.0968,0.55,0.19,15,25,0.4839
"C25H20O16",25,20,16,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.4706,0.48,0.8,0.64,0,16,0
"C24H20O15N2",24,20,15,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.4483,0.6667,0.83,0.62,-1,16,-0.0417
"C25H26O8N2S1P2",25,26,8,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.375,-0.08,1.04,0.32,2,15,0.08
"C26H26O11P2",26,26,11,0,0,2,"unsaturated/lignin","unsaturated/lignin",0.4054,-0.1538,1,0.42,2,15,0.0769
"C22H24O18",22,24,18,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.1538,0.5455,1.09,0.82,-7,11,-0.3182
"C25H25O10N2S1P1",25,25,10,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.375,0.12,1,0.4,1,15,0.04
"C26H24O15",26,24,15,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.4054,0.2308,0.92,0.58,0,15,0
"C16H33O18S1P1",16,33,18,0,1,1,"aliphatic","carbohydrate",-2,0.3125,2.06,1.12,-19,1,-1.1875
"C25H24O14N2",25,24,14,2,0,0,"unsaturated/lignin","unsaturated/lignin",0.375,0.4,0.96,0.56,-1,15,-0.04
"C26H30O7N2S1P2",26,30,7,2,1,2,"unsaturated/lignin","unsaturated/lignin",0.3143,-0.3077,1.15,0.27,2,14,0.0769
"C23H28O17",23,28,17,0,0,0,"unsaturated/lignin","unsaturated/lignin",0.1034,0.2609,1.22,0.74,-7,10,-0.3043
"C26H29O9N2S1P1",26,29,9,2,1,1,"unsaturated/lignin","unsaturated/lignin",0.3143,-0.1154,1.12,0.35,1,14,0.0385
