formula,region,site,transect,horizon
C29H41O9P1,WLE,OWC,transition,A
C29H41O9P1,WLE,OWC,wte,A
C29H41O9P1,WLE,OWC,wc,A
C29H40O11,WLE,OWC,upland,A
C29H40O11,WLE,OWC,transition,A
C29H40O11,WLE,OWC,wte,A
C29H40O11,WLE,OWC,wc,A
C29H40O11,WLE,OWC,upland,B
C29H40O11,WLE,OWC,transition,B
C30H44O10,WLE,OWC,transition,A
C30H44O10,WLE,OWC,wte,A
C30H44O10,WLE,OWC,wc,A
C26H15O14N1,WLE,OWC,wte,A
C23H19O16N1,WLE,OWC,upland,A
C23H19O16N1,WLE,OWC,transition,A
C23H19O16N1,WLE,OWC,wte,A
C24H23O15N1,WLE,OWC,upland,A
C24H23O15N1,WLE,OWC,transition,A
C24H23O15N1,WLE,OWC,wte,A
C25H27O14N1,WLE,OWC,upland,A
C25H27O14N1,WLE,OWC,transition,A
C25H27O14N1,WLE,OWC,wte,A
C26H31O13N1,WLE,OWC,upland,A
C26H31O13N1,WLE,OWC,transition,A
C26H31O13N1,WLE,OWC,wte,A
C26H31O13N1,WLE,OWC,wc,A
C27H35O12N1,WLE,OWC,transition,A
C27H35O12N1,WLE,OWC,wte,A
C27H35O12N1,WLE,OWC,wc,A
C22H14O18,WLE,OWC,upland,A
C26H14O15,WLE,OWC,upland,A
C26H14O15,WLE,OWC,transition,A
C26H14O15,WLE,OWC,wte,A
C23H18O17,WLE,OWC,upland,A
C23H18O17,WLE,OWC,transition,A
C23H18O17,WLE,OWC,wte,A
C23H18O17,WLE,OWC,upland,B
C23H18O17,WLE,OWC,transition,B
C27H18O14,WLE,OWC,upland,A
C27H18O14,WLE,OWC,transition,A
C27H18O14,WLE,OWC,wte,A
C27H18O14,WLE,OWC,wc,A
C24H22O16,WLE,OWC,upland,A
C24H22O16,WLE,OWC,transition,A
C24H22O16,WLE,OWC,wte,A
C24H22O16,WLE,OWC,wc,A
C24H22O16,WLE,OWC,upland,B
C24H22O16,WLE,OWC,transition,B
C28H22O13,WLE,OWC,wte,A
C25H26O15,WLE,OWC,upland,A
C25H26O15,WLE,OWC,transition,A
C25H26O15,WLE,OWC,wte,A
C25H26O15,WLE,OWC,wc,A
C25H26O15,WLE,OWC,upland,B
C25H26O15,WLE,OWC,transition,B
C26H30O14,WLE,OWC,upland,A
C26H30O14,WLE,OWC,transition,A
C26H30O14,WLE,OWC,wte,A
C26H30O14,WLE,OWC,wc,A
C26H30O14,WLE,OWC,upland,B
C26H30O14,WLE,OWC,transition,B
C27H34O13,WLE,OWC,upland,A
C27H34O13,WLE,OWC,transition,A
C27H34O13,WLE,OWC,wte,A
C27H34O13,WLE,OWC,wc,A
C27H34O13,WLE,OWC,upland,B
C27H34O13,WLE,OWC,transition,B
C26H17O14N1,WLE,OWC,transition,A
C26H17O14N1,WLE,OWC,wte,A
C23H21O16N1,WLE,OWC,upland,A
C23H21O16N1,WLE,OWC,transition,A
C23H21O16N1,WLE,OWC,wte,A
C27H21O13N1,WLE,OWC,wte,A
C24H25O15N1,WLE,OWC,upland,A
C24H25O15N1,WLE,OWC,transition,A
C24H25O15N1,WLE,OWC,wte,A
C25H29O14N1,WLE,OWC,upland,A
C25H29O14N1,WLE,OWC,transition,A
C25H29O14N1,WLE,OWC,wte,A
C19H39O12N1S1P2,WLE,OWC,upland,A
C19H39O12N1S1P2,WLE,OWC,transition,A
C19H39O12N1S1P2,WLE,OWC,wte,A
C19H39O12N1S1P2,WLE,OWC,upland,B
C26H33O13N1,WLE,OWC,upland,A
C26H33O13N1,WLE,OWC,transition,A
C26H33O13N1,WLE,OWC,wte,A
C26H33O13N1,WLE,OWC,wc,A
C26H33O13N1,WLE,OWC,transition,B
C20H43O11N1S1P2,WLE,OWC,upland,A
C20H43O11N1S1P2,WLE,OWC,transition,A
C20H43O11N1S1P2,WLE,OWC,wte,A
C20H43O11N1S1P2,WLE,OWC,upland,B
C27H37O12N1,WLE,OWC,upland,A
C27H37O12N1,WLE,OWC,wte,A
C27H37O12N1,WLE,OWC,wc,A
C21H47O10N1S1P2,WLE,OWC,transition,A
C21H47O10N1S1P2,WLE,OWC,wte,A
C28H41O11N1,WLE,OWC,wc,A
C25H12O16,WLE,OWC,upland,A
C25H12O16,WLE,OWC,transition,A
C25H12O16,WLE,OWC,wte,A
C22H16O18,WLE,OWC,upland,A
C22H16O18,WLE,OWC,transition,A
C22H16O18,WLE,OWC,wte,A
C26H16O15,WLE,OWC,upland,A
C26H16O15,WLE,OWC,transition,A
C26H16O15,WLE,OWC,wte,A
C26H16O15,WLE,OWC,wc,A
C23H20O17,WLE,OWC,upland,A
C23H20O17,WLE,OWC,transition,A
C23H20O17,WLE,OWC,wte,A
C23H20O17,WLE,OWC,upland,B
C23H20O17,WLE,OWC,transition,B
C27H20O14,WLE,OWC,upland,A
C27H20O14,WLE,OWC,transition,A
C27H20O14,WLE,OWC,wte,A
C27H20O14,WLE,OWC,wc,A
C26H20O13N2,WLE,OWC,wte,A
C24H24O16,WLE,OWC,upland,A
C24H24O16,WLE,OWC,transition,A
C24H24O16,WLE,OWC,wte,A
C24H24O16,WLE,OWC,wc,A
C24H24O16,WLE,OWC,upland,B
C24H24O16,WLE,OWC,transition,B
C25H28O15,WLE,OWC,upland,A
C25H28O15,WLE,OWC,transition,A
C25H28O15,WLE,OWC,wte,A
C25H28O15,WLE,OWC,wc,A
C25H28O15,WLE,OWC,upland,B
C25H28O15,WLE,OWC,transition,B
C29H28O12,WLE,OWC,wte,A
C29H34O4N2S1P2,WLE,OWC,upland,A
C29H34O4N2S1P2,WLE,OWC,transition,A
C29H34O4N2S1P2,WLE,OWC,wte,A
C29H34O4N2S1P2,WLE,OWC,wc,A
C29H34O4N2S1P2,WLE,OWC,transition,B
C26H32O14,WLE,OWC,upland,A
C26H32O14,WLE,OWC,transition,A
C26H32O14,WLE,OWC,wte,A
C26H32O14,WLE,OWC,wc,A
C26H32O14,WLE,OWC,upland,B
C26H32O14,WLE,OWC,transition,B
C30H32O11,WLE,OWC,wte,A
C38H32O5,WLE,OWC,wc,A
C28H41O10P1,WLE,OWC,upland,A
C28H41O10P1,WLE,OWC,transition,A
C28H41O10P1,WLE,OWC,wte,A
C28H41O10P1,WLE,OWC,wc,A
C28H41O10P1,WLE,OWC,upland,B
C29H45O9P1,WLE,OWC,upland,A
C29H45O9P1,WLE,OWC,transition,A
C29H45O9P1,WLE,OWC,wte,A
C29H45O9P1,WLE,OWC,wc,A
C16H29O15N1S1P2,WLE,OWC,upland,A
C16H29O15N1S1P2,WLE,OWC,transition,A
C16H29O15N1S1P2,WLE,OWC,wte,A
C26H19O14N1,WLE,OWC,upland,A
C26H19O14N1,WLE,OWC,transition,A
C26H19O14N1,WLE,OWC,wte,A
C23H23O16N1,WLE,OWC,upland,A
C23H23O16N1,WLE,OWC,transition,A
C23H23O16N1,WLE,OWC,wte,A
C38H21O1N1P2,WLE,OWC,upland,A
C38H21O1N1P2,WLE,OWC,transition,A
C38H21O1N1P2,WLE,OWC,wte,A
C27H23O13N1,WLE,OWC,wte,A
C24H27O15N1,WLE,OWC,upland,A
C24H27O15N1,WLE,OWC,transition,A
C24H27O15N1,WLE,OWC,wte,A
C18H37O13N1S1P2,WLE,OWC,upland,A
C18H37O13N1S1P2,WLE,OWC,transition,A
C18H37O13N1S1P2,WLE,OWC,wte,A
C25H31O14N1,WLE,OWC,transition,A
C25H31O14N1,WLE,OWC,wte,A
C25H31O14N1,WLE,OWC,upland,B
C25H14O16,WLE,OWC,upland,A
C25H14O16,WLE,OWC,transition,A
C25H14O16,WLE,OWC,wte,A
C22H18O18,WLE,OWC,upland,A
C22H18O18,WLE,OWC,transition,A
C22H18O18,WLE,OWC,wte,A
C26H18O15,WLE,OWC,upland,A
C26H18O15,WLE,OWC,transition,A
C26H18O15,WLE,OWC,wte,A
C26H18O15,WLE,OWC,wc,A
C26H18O15,WLE,OWC,upland,B
C26H18O15,WLE,OWC,transition,B
C25H18O14N2,WLE,OWC,wte,A
C23H22O17,WLE,OWC,upland,A
C23H22O17,WLE,OWC,transition,A
C23H22O17,WLE,OWC,wte,A
C23H22O17,WLE,OWC,upland,B
C23H22O17,WLE,OWC,transition,B
C27H22O14,WLE,OWC,upland,A
C27H22O14,WLE,OWC,transition,A
C27H22O14,WLE,OWC,wte,A
C27H22O14,WLE,OWC,wc,A
C24H26O16,WLE,OWC,upland,A
C24H26O16,WLE,OWC,transition,A
C24H26O16,WLE,OWC,wte,A
C24H26O16,WLE,OWC,wc,A
C24H26O16,WLE,OWC,upland,B
C24H26O16,WLE,OWC,transition,B
C28H26O13,WLE,OWC,upland,A
C28H26O13,WLE,OWC,transition,A
C28H26O13,WLE,OWC,wte,A
C28H26O13,WLE,OWC,wc,A
C25H30O15,WLE,OWC,upland,A
C25H30O15,WLE,OWC,transition,A
C25H30O15,WLE,OWC,wte,A
C25H30O15,WLE,OWC,wc,A
C25H30O15,WLE,OWC,upland,B
C25H30O15,WLE,OWC,transition,B
C29H30O12,WLE,OWC,upland,A
C29H30O12,WLE,OWC,transition,A
C29H30O12,WLE,OWC,wte,A
C29H30O12,WLE,OWC,wc,A
C30H34O11,WLE,OWC,wte,A
C30H34O11,WLE,OWC,wc,A
C27H39O11P1,WLE,OWC,upland,A
C27H39O11P1,WLE,OWC,transition,A
C27H39O11P1,WLE,OWC,wte,A
C27H39O11P1,WLE,OWC,wc,A
C27H39O11P1,WLE,OWC,upland,B
C27H39O11P1,WLE,OWC,transition,B
C38H34O5,WLE,OWC,wc,A
C28H43O10P1,WLE,OWC,upland,A
C28H43O10P1,WLE,OWC,transition,A
C28H43O10P1,WLE,OWC,wte,A
C28H43O10P1,WLE,OWC,wc,A
C29H47O9P1,WLE,OWC,upland,A
C29H47O9P1,WLE,OWC,transition,A
C29H47O9P1,WLE,OWC,wte,A
C29H47O9P1,WLE,OWC,wc,A
C25H17O15N1,WLE,OWC,upland,A
C25H17O15N1,WLE,OWC,transition,A
C25H17O15N1,WLE,OWC,wte,A
C26H21O14N1,WLE,OWC,upland,A
C26H21O14N1,WLE,OWC,transition,A
C26H21O14N1,WLE,OWC,wte,A
C24H29O15N1,WLE,OWC,wte,A
C24H29O15N1,WLE,OWC,upland,B
C24H12O17,WLE,OWC,upland,A
C25H16O16,WLE,OWC,upland,A
C25H16O16,WLE,OWC,transition,A
C25H16O16,WLE,OWC,wte,A
C25H16O16,WLE,OWC,transition,B
C22H20O18,WLE,OWC,upland,A
C22H20O18,WLE,OWC,transition,A
C22H20O18,WLE,OWC,wte,A
C23H24O17,WLE,OWC,upland,A
C23H24O17,WLE,OWC,transition,A
C23H24O17,WLE,OWC,wte,A
C23H24O17,WLE,OWC,upland,B
C23H24O17,WLE,OWC,transition,B
C19H28O16N2S1,WLE,OWC,upland,A
C19H28O16N2S1,WLE,OWC,transition,A
C19H28O16N2S1,WLE,OWC,wte,A
C19H28O16N2S1,WLE,OWC,wc,A
C28H28O13,WLE,OWC,upland,A
C28H28O13,WLE,OWC,transition,A
C28H28O13,WLE,OWC,wte,A
C28H28O13,WLE,OWC,wc,A
C28H28O13,WLE,OWC,transition,B
C29H32O12,WLE,OWC,upland,A
C29H32O12,WLE,OWC,transition,A
C29H32O12,WLE,OWC,wte,A
C29H32O12,WLE,OWC,wc,A
C30H36O11,WLE,OWC,upland,A
C30H36O11,WLE,OWC,transition,A
C30H36O11,WLE,OWC,wte,A
C30H36O11,WLE,OWC,wc,A
C24H15O16N1,WLE,OWC,transition,A
C24H15O16N1,WLE,OWC,wte,A
C25H19O15N1,WLE,OWC,upland,A
C25H19O15N1,WLE,OWC,transition,A
C25H19O15N1,WLE,OWC,wte,A
C26H23O14N1,WLE,OWC,upland,A
C26H23O14N1,WLE,OWC,transition,A
C26H23O14N1,WLE,OWC,wte,A
C27H27O13N1,WLE,OWC,wte,A
C24H14O17,WLE,OWC,upland,A
C24H14O17,WLE,OWC,transition,A
C24H14O17,WLE,OWC,wte,A
C25H18O16,WLE,OWC,upland,A
C25H18O16,WLE,OWC,transition,A
C25H18O16,WLE,OWC,wte,A
C25H18O16,WLE,OWC,wc,A
C25H18O16,WLE,OWC,upland,B
C25H18O16,WLE,OWC,transition,B
C22H22O18,WLE,OWC,upland,A
C22H22O18,WLE,OWC,transition,A
C22H22O18,WLE,OWC,wte,A
C22H22O18,WLE,OWC,upland,B
C26H22O15,WLE,OWC,upland,A
C26H22O15,WLE,OWC,transition,A
C26H22O15,WLE,OWC,wte,A
C26H22O15,WLE,OWC,wc,A
C26H22O15,WLE,OWC,upland,B
C26H22O15,WLE,OWC,transition,B
C27H26O14,WLE,OWC,upland,A
C27H26O14,WLE,OWC,transition,A
C27H26O14,WLE,OWC,wte,A
C27H26O14,WLE,OWC,wc,A
C27H26O14,WLE,OWC,upland,B
C27H26O14,WLE,OWC,transition,B
C24H30O16,WLE,OWC,upland,A
C24H30O16,WLE,OWC,transition,A
C24H30O16,WLE,OWC,wte,A
C28H30O13,WLE,OWC,upland,A
C28H30O13,WLE,OWC,transition,A
C28H30O13,WLE,OWC,wte,A
C28H30O13,WLE,OWC,wc,A
C28H30O13,WLE,OWC,upland,B
C28H30O13,WLE,OWC,transition,B
C29H34O12,WLE,OWC,upland,A
C29H34O12,WLE,OWC,transition,A
C29H34O12,WLE,OWC,wte,A
C29H34O12,WLE,OWC,wc,A
C29H34O12,WLE,OWC,upland,B
C29H34O12,WLE,OWC,transition,B
C30H38O11,WLE,OWC,upland,A
C30H38O11,WLE,OWC,transition,A
C30H38O11,WLE,OWC,wte,A
C30H38O11,WLE,OWC,wc,A
C32H62O6S1,WLE,OWC,upland,A
C32H62O6S1,WLE,OWC,transition,A
C32H62O6S1,WLE,OWC,wte,A
C32H62O6S1,WLE,OWC,wc,A
C32H62O6S1,WLE,OWC,transition,B
C24H17O16N1,WLE,OWC,upland,A
C24H17O16N1,WLE,OWC,transition,A
C24H17O16N1,WLE,OWC,wte,A
C25H21O15N1,WLE,OWC,upland,A
C25H21O15N1,WLE,OWC,transition,A
C25H21O15N1,WLE,OWC,wte,A
C26H25O14N1,WLE,OWC,upland,A
C26H25O14N1,WLE,OWC,transition,A
C26H25O14N1,WLE,OWC,wte,A
C27H29O13N1,WLE,OWC,wte,A
C32H65O5N1S1,WLE,OWC,wte,A
C24H16O17,WLE,OWC,upland,A
C24H16O17,WLE,OWC,transition,A
C24H16O17,WLE,OWC,wte,A
C25H20O16,WLE,OWC,upland,A
C25H20O16,WLE,OWC,transition,A
C25H20O16,WLE,OWC,wte,A
C25H20O16,WLE,OWC,wc,A
C25H20O16,WLE,OWC,upland,B
C25H20O16,WLE,OWC,transition,B
C22H24O18,WLE,OWC,upland,A
C22H24O18,WLE,OWC,transition,A
C22H24O18,WLE,OWC,wte,A
C26H24O15,WLE,OWC,upland,A
C26H24O15,WLE,OWC,transition,A
C26H24O15,WLE,OWC,wte,A
C26H24O15,WLE,OWC,wc,A
C26H24O15,WLE,OWC,upland,B
C25H24O14N2,WLE,OWC,transition,A
C25H24O14N2,WLE,OWC,wte,A
C23H28O17,WLE,OWC,upland,A
C27H28O14,WLE,OWC,upland,A
C27H28O14,WLE,OWC,transition,A
C27H28O14,WLE,OWC,wte,A
C27H28O14,WLE,OWC,wc,A
C27H28O14,WLE,OWC,upland,B
C27H28O14,WLE,OWC,transition,B
C27H34O6N2S1P2,WLE,OWC,upland,A
C27H34O6N2S1P2,WLE,OWC,wc,A
C28H32O13,WLE,OWC,upland,A
C28H32O13,WLE,OWC,transition,A
C28H32O13,WLE,OWC,wte,A
C28H32O13,WLE,OWC,wc,A
C28H32O13,WLE,OWC,upland,B
C28H32O13,WLE,OWC,transition,B
C29H36O12,WLE,OWC,upland,A
C29H36O12,WLE,OWC,transition,A
C29H36O12,WLE,OWC,wte,A
C29H36O12,WLE,OWC,wc,A
C29H36O12,WLE,OWC,upland,B
C29H36O12,WLE,OWC,transition,B
C30H40O11,WLE,OWC,upland,A
C30H40O11,WLE,OWC,transition,A
C30H40O11,WLE,OWC,wte,A
C30H40O11,WLE,OWC,wc,A
C31H44O10,WLE,OWC,wc,A
C32H64O6S1,WLE,OWC,upland,A
C32H64O6S1,WLE,OWC,transition,A
C32H64O6S1,WLE,OWC,wte,A
C32H64O6S1,WLE,OWC,wc,A
C33H68O5S1,WLE,OWC,transition,A
C33H68O5S1,WLE,OWC,wte,A
C33H68O5S1,WLE,OWC,wc,A
C24H19O16N1,WLE,OWC,upland,A
C24H19O16N1,WLE,OWC,transition,A
C24H19O16N1,WLE,OWC,wte,A
C25H23O15N1,WLE,OWC,upland,A
C25H23O15N1,WLE,OWC,transition,A
C25H23O15N1,WLE,OWC,wte,A
C19H33O13N1S1P2,WLE,OWC,upland,A
C19H33O13N1S1P2,WLE,OWC,transition,A
C19H33O13N1S1P2,WLE,OWC,wte,A
C26H27O14N1,WLE,OWC,transition,A
C26H27O14N1,WLE,OWC,wte,A
C20H37O12N1S1P2,WLE,OWC,upland,A
C21H41O11N1S1P2,WLE,OWC,upland,A
C21H41O11N1S1P2,WLE,OWC,wte,A
C22H45O10N1S1P2,WLE,OWC,wte,A
C31H63O6N1S1,WLE,OWC,wte,A
C31H63O6N1S1,WLE,OWC,wc,A
C23H14O18,WLE,OWC,upland,A
C24H18O17,WLE,OWC,upland,A
C24H18O17,WLE,OWC,transition,A
C24H18O17,WLE,OWC,wte,A
C24H18O17,WLE,OWC,upland,B
C24H18O17,WLE,OWC,transition,B
C28H18O14,WLE,OWC,wte,A
C25H22O16,WLE,OWC,upland,A
C25H22O16,WLE,OWC,transition,A
C25H22O16,WLE,OWC,wte,A
C25H22O16,WLE,OWC,wc,A
C25H22O16,WLE,OWC,upland,B
C25H22O16,WLE,OWC,transition,B
C24H22O15N2,WLE,OWC,wte,A
C26H26O15,WLE,OWC,upland,A
C26H26O15,WLE,OWC,transition,A
C26H26O15,WLE,OWC,wte,A
C26H26O15,WLE,OWC,wc,A
C26H26O15,WLE,OWC,upland,B
C26H26O15,WLE,OWC,transition,B
C25H26O14N2,WLE,OWC,wte,A
C27H30O14,WLE,OWC,upland,A
C27H30O14,WLE,OWC,transition,A
C27H30O14,WLE,OWC,wte,A
C27H30O14,WLE,OWC,wc,A
C27H30O14,WLE,OWC,upland,B
C27H30O14,WLE,OWC,transition,B
C31H36O3N2S1P2,WLE,OWC,wc,A
C28H34O13,WLE,OWC,upland,A
C28H34O13,WLE,OWC,transition,A
C28H34O13,WLE,OWC,wte,A
C28H34O13,WLE,OWC,wc,A
C28H34O13,WLE,OWC,upland,B
C28H34O13,WLE,OWC,transition,B
C29H38O12,WLE,OWC,upland,A
C29H38O12,WLE,OWC,transition,A
C29H38O12,WLE,OWC,wte,A
C29H38O12,WLE,OWC,wc,A
C29H38O12,WLE,OWC,upland,B
C29H38O12,WLE,OWC,transition,B
C30H42O11,WLE,OWC,upland,A
C30H42O11,WLE,OWC,transition,A
C30H42O11,WLE,OWC,wte,A
C30H42O11,WLE,OWC,wc,A
C17H27O15N1S1P2,WLE,OWC,upland,A
C17H27O15N1S1P2,WLE,OWC,transition,A
C17H27O15N1S1P2,WLE,OWC,wte,A
C27H17O14N1,WLE,OWC,wte,A
C24H21O16N1,WLE,OWC,upland,A
C24H21O16N1,WLE,OWC,transition,A
C24H21O16N1,WLE,OWC,wte,A
C18H31O14N1S1P2,WLE,OWC,upland,A
C18H31O14N1S1P2,WLE,OWC,transition,A
C18H31O14N1S1P2,WLE,OWC,wte,A
C27H33O13N1,WLE,OWC,wte,A
C21H43O11N1S1P2,WLE,OWC,upland,A
C21H43O11N1S1P2,WLE,OWC,transition,A
C21H43O11N1S1P2,WLE,OWC,wte,A
C23H16O18,WLE,OWC,upland,A
C23H16O18,WLE,OWC,transition,A
C23H16O18,WLE,OWC,wte,A
C27H16O15,WLE,OWC,upland,A
C27H16O15,WLE,OWC,transition,A
C27H16O15,WLE,OWC,wte,A
C24H20O17,WLE,OWC,upland,A
C24H20O17,WLE,OWC,transition,A
C24H20O17,WLE,OWC,wte,A
C24H20O17,WLE,OWC,upland,B
C24H20O17,WLE,OWC,transition,B
C28H20O14,WLE,OWC,upland,A
C28H20O14,WLE,OWC,transition,A
C28H20O14,WLE,OWC,wte,A
C28H20O14,WLE,OWC,wc,A
C25H24O16,WLE,OWC,upland,A
C25H24O16,WLE,OWC,transition,A
C25H24O16,WLE,OWC,wte,A
C25H24O16,WLE,OWC,wc,A
C25H24O16,WLE,OWC,upland,B
C25H24O16,WLE,OWC,transition,B
C24H24O15N2,WLE,OWC,wte,A
C26H28O15,WLE,OWC,upland,A
C26H28O15,WLE,OWC,transition,A
C26H28O15,WLE,OWC,wte,A
C26H28O15,WLE,OWC,wc,A
C26H28O15,WLE,OWC,upland,B
C26H28O15,WLE,OWC,transition,B
C27H32O14,WLE,OWC,upland,A
C27H32O14,WLE,OWC,transition,A
C27H32O14,WLE,OWC,wte,A
C27H32O14,WLE,OWC,wc,A
C27H32O14,WLE,OWC,upland,B
C27H32O14,WLE,OWC,transition,B
C28H36O13,WLE,OWC,upland,A
C28H36O13,WLE,OWC,transition,A
C28H36O13,WLE,OWC,wte,A
C28H36O13,WLE,OWC,wc,A
C28H36O13,WLE,OWC,upland,B
C28H36O13,WLE,OWC,transition,B
C29H41O10P1,WLE,OWC,upland,A
C29H41O10P1,WLE,OWC,transition,A
C29H41O10P1,WLE,OWC,wte,A
C29H41O10P1,WLE,OWC,wc,A
C29H40O12,WLE,OWC,upland,A
C29H40O12,WLE,OWC,transition,A
C29H40O12,WLE,OWC,wte,A
C29H40O12,WLE,OWC,wc,A
C29H40O12,WLE,OWC,transition,B
C30H45O9P1,WLE,OWC,wc,A
C17H29O15N1S1P2,WLE,OWC,upland,A
C17H29O15N1S1P2,WLE,OWC,transition,A
C17H29O15N1S1P2,WLE,OWC,wte,A
C27H19O14N1,WLE,OWC,wte,A
C18H33O14N1S1P2,WLE,OWC,upland,A
C18H33O14N1S1P2,WLE,OWC,transition,A
C18H33O14N1S1P2,WLE,OWC,wte,A
C27H35O13N1,WLE,OWC,wte,A
C27H35O13N1,WLE,OWC,wc,A
C26H14O16,WLE,OWC,upland,A
C26H14O16,WLE,OWC,transition,A
C26H14O16,WLE,OWC,wte,A
C23H18O18,WLE,OWC,upland,A
C23H18O18,WLE,OWC,transition,A
C23H18O18,WLE,OWC,wte,A
C27H18O15,WLE,OWC,upland,A
C27H18O15,WLE,OWC,transition,A
C27H18O15,WLE,OWC,wte,A
C27H18O15,WLE,OWC,wc,A
C24H22O17,WLE,OWC,upland,A
C24H22O17,WLE,OWC,transition,A
C24H22O17,WLE,OWC,wte,A
C24H22O17,WLE,OWC,upland,B
C24H22O17,WLE,OWC,transition,B
C28H22O14,WLE,OWC,upland,A
C28H22O14,WLE,OWC,transition,A
C28H22O14,WLE,OWC,wte,A
C28H22O14,WLE,OWC,wc,A
C25H26O16,WLE,OWC,upland,A
C25H26O16,WLE,OWC,transition,A
C25H26O16,WLE,OWC,wte,A
C25H26O16,WLE,OWC,wc,A
C25H26O16,WLE,OWC,upland,B
C25H26O16,WLE,OWC,transition,B
C29H26O13,WLE,OWC,wte,A
C26H30O15,WLE,OWC,upland,A
C26H30O15,WLE,OWC,transition,A
C26H30O15,WLE,OWC,wte,A
C26H30O15,WLE,OWC,wc,A
C26H30O15,WLE,OWC,upland,B
C26H30O15,WLE,OWC,transition,B
C27H34O14,WLE,OWC,upland,A
C27H34O14,WLE,OWC,transition,A
C27H34O14,WLE,OWC,wte,A
C27H34O14,WLE,OWC,wc,A
C27H34O14,WLE,OWC,upland,B
C27H34O14,WLE,OWC,transition,B
C29H43O10P1,WLE,OWC,upland,A
C29H43O10P1,WLE,OWC,transition,A
C29H43O10P1,WLE,OWC,wte,A
C29H43O10P1,WLE,OWC,wc,A
C30H47O9P1,WLE,OWC,wc,A
C26H17O15N1,WLE,OWC,transition,A
C26H17O15N1,WLE,OWC,wte,A
C38H19O2N1P2,WLE,OWC,upland,A
C38H19O2N1P2,WLE,OWC,transition,A
C38H19O2N1P2,WLE,OWC,wte,A
C27H21O14N1,WLE,OWC,wte,A
C24H25O16N1,WLE,OWC,wte,A
C39H23O1N1P2,WLE,OWC,upland,A
C39H23O1N1P2,WLE,OWC,transition,A
C39H23O1N1P2,WLE,OWC,wte,A
C27H37O13N1,WLE,OWC,upland,A
C27H37O13N1,WLE,OWC,wte,A
C27H37O13N1,WLE,OWC,wc,A
C26H16O16,WLE,OWC,upland,A
C26H16O16,WLE,OWC,transition,A
C26H16O16,WLE,OWC,wte,A
C23H20O18,WLE,OWC,upland,A
C23H20O18,WLE,OWC,transition,A
C23H20O18,WLE,OWC,wte,A
C23H20O18,WLE,OWC,upland,B
C27H20O15,WLE,OWC,upland,A
C27H20O15,WLE,OWC,transition,A
C27H20O15,WLE,OWC,wte,A
C27H20O15,WLE,OWC,wc,A
C27H20O15,WLE,OWC,transition,B
C24H24O17,WLE,OWC,upland,A
C24H24O17,WLE,OWC,transition,A
C24H24O17,WLE,OWC,wte,A
C24H24O17,WLE,OWC,upland,B
C24H24O17,WLE,OWC,transition,B
C28H24O14,WLE,OWC,upland,A
C28H24O14,WLE,OWC,transition,A
C28H24O14,WLE,OWC,wte,A
C28H24O14,WLE,OWC,wc,A
C25H28O16,WLE,OWC,upland,A
C25H28O16,WLE,OWC,transition,A
C25H28O16,WLE,OWC,wte,A
C25H28O16,WLE,OWC,wc,A
C25H28O16,WLE,OWC,upland,B
C25H28O16,WLE,OWC,transition,B
C26H32O15,WLE,OWC,upland,A
C26H32O15,WLE,OWC,transition,A
C26H32O15,WLE,OWC,wte,A
C26H32O15,WLE,OWC,wc,A
C26H32O15,WLE,OWC,upland,B
C26H32O15,WLE,OWC,transition,B
C33H50O1N2S1P2,WLE,OWC,wc,A
C26H19O15N1,WLE,OWC,upland,A
C26H19O15N1,WLE,OWC,transition,A
C26H19O15N1,WLE,OWC,wte,A
C27H23O14N1,WLE,OWC,wte,A
C39H25O1N1P2,WLE,OWC,upland,A
C25H14O17,WLE,OWC,upland,A
C25H14O17,WLE,OWC,transition,A
C25H14O17,WLE,OWC,wte,A
C26H18O16,WLE,OWC,upland,A
C26H18O16,WLE,OWC,transition,A
C26H18O16,WLE,OWC,wte,A
C26H18O16,WLE,OWC,wc,A
C26H18O16,WLE,OWC,transition,B
C23H22O18,WLE,OWC,upland,A
C23H22O18,WLE,OWC,transition,A
C23H22O18,WLE,OWC,wte,A
C23H22O18,WLE,OWC,upland,B
C23H22O18,WLE,OWC,transition,B
C27H22O15,WLE,OWC,upland,A
C27H22O15,WLE,OWC,transition,A
C27H22O15,WLE,OWC,wte,A
C27H22O15,WLE,OWC,wc,A
C27H22O15,WLE,OWC,transition,B
C26H22O14N2,WLE,OWC,wte,A
C24H26O17,WLE,OWC,upland,A
C24H26O17,WLE,OWC,transition,A
C24H26O17,WLE,OWC,wte,A
C24H26O17,WLE,OWC,upland,B
C24H26O17,WLE,OWC,transition,B
C20H30O16N2S1,WLE,OWC,upland,A
C20H30O16N2S1,WLE,OWC,transition,A
C20H30O16N2S1,WLE,OWC,wte,A
C25H30O16,WLE,OWC,upland,A
C25H30O16,WLE,OWC,transition,A
C25H30O16,WLE,OWC,wte,A
C25H30O16,WLE,OWC,upland,B
C25H30O16,WLE,OWC,transition,B
C29H30O13,WLE,OWC,upland,A
C29H30O13,WLE,OWC,transition,A
C29H30O13,WLE,OWC,wte,A
C29H30O13,WLE,OWC,wc,A
C29H36O5N2S1P2,WLE,OWC,upland,A
C29H36O5N2S1P2,WLE,OWC,transition,A
C29H36O5N2S1P2,WLE,OWC,wte,A
C29H36O5N2S1P2,WLE,OWC,wc,A
C29H36O5N2S1P2,WLE,OWC,upland,B
